eventname	origintime	hyplon	hyplat	hypdepth (km)	mw	network	station	stlon	stlat	stelev	hypdist	duration_e	duration_n	duration_horiz	pga	pgv	tPGV_origin	tPGV_parriv	tPGA_origin	tPGA_parriv	polygon	ask14	sk13	z16	ask14_dE	ask14_dE_std	ask14_dS	ask14_dS_std	ask14_dPol	ask14_dPol_std	ask14_dP	sk13_dE	sk13_dE_std	sk13_dS	sk13_dS_std	sk13_dPol	sk13_dPol_std	sk13_dP	z16_dE	z16_dE_std	z16_dS	z16_dS_std	z16_dPol	z16_dPol_std	z16_dP
144	2020/4/25T10:48:35.6	24.0335	34.866	14	3.9	HL	KARP	27.16106	35.5471	524	294.9866399	60	60	60	0.00589614	3.19E-05	-15928443.59	-15928452.79	-15928443.48	-15928452.68	1	3.441825391	4.028001622	1.159138571	0.585431076	0.210570382	0.291833907	0.142414076	-0.121445062	0.10801017	2.701953618	0.565576142	0.204014677	0.787885498	0.134451257	-0.178695094	0.099378435	2.768633537	0.497727305	0.215766298	0.251356975	0.137454286	-0.13043653	0.110764729	2.737110311
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HL	KARP	27.16106	35.5471	524	182.3945864	60	60	60	0.007088213	0.000702682	-15316289.24	-15316298.44	-15316287.44	-15316296.64	1	-1.586666863	-1.379882799	-1.581367554	-0.930147423	0.106111378	0.291833907	0.142414076	-0.121445062	0.10801017	-0.810960137	-1.180843283	0.102497743	0.787885498	0.134451257	-0.178695094	0.099378435	-0.892831459	1.292843971	0.112683034	0.251356975	0.137454286	-0.13043653	0.110764729	-0.798512479
153	2020/5/2T13:33:52.6	25.4242	34.3707	5	4.7	HL	KARP	27.16106	35.5471	524	205.4877377	60	60	60	0.001212235	5.26E-05	-15313722.94	-15313732.14	-15313722.95	-15313732.15	1	-0.967039429	-0.208470914	-1.911478854	-0.494701994	0.146451416	0.291833907	0.142414076	-0.121445062	0.10801017	-0.626778132	-0.434426957	0.141806343	0.787885498	0.134451257	-0.178695094	0.099378435	-0.467835899	0.550454075	0.151027598	0.251356975	0.137454286	-0.13043653	0.110764729	-0.386233884
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HL	KARP	27.16106	35.5471	524	177.7278237	60	60	60	0.000343977	3.79E-05	-13964660.54	-13964669.74	-13964660.8	-13964670	1	-2.395643019	-1.644580718	-3.483880657	-0.515807616	0.110764242	0.291833907	0.142414076	-0.121445062	0.10801017	-2.0342761	-0.461402119	0.107071669	0.787885498	0.134451257	-0.178695094	0.099378435	-1.876970542	0.400549135	0.117004469	0.251356975	0.137454286	-0.13043653	0.110764729	-1.808730746
193	2020/5/18T11:48:9.0	25.6073	34.3121	15	4.5	HL	KARP	27.16106	35.5471	524	197.8975036	60	60	60	0.000708288	2.67E-05	-13937670.25	-13937679.45	-13937666.6	-13937675.8	1	-1.176161656	-0.441953479	-2.422208657	-0.655706001	0.140087429	0.291833907	0.142414076	-0.121445062	0.10801017	-0.674896352	-0.592341311	0.135626449	0.787885498	0.134451257	-0.178695094	0.099378435	-0.54340411	0.119249391	0.14483218	0.251356975	0.137454286	-0.13043653	0.110764729	-0.465759002
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HL	KARP	27.16106	35.5471	524	199.9067255	60	60	60	0.000857128	0.000119347	-13896000.63	-13896009.83	-13896015.57	-13896024.77	1	-2.326713881	-1.638071162	-2.702988902	-0.826509415	0.104603435	0.291833907	0.142414076	-0.121445062	0.10801017	-1.654645163	-0.81379422	0.101050847	0.787885498	0.134451257	-0.178695094	0.099378435	-1.518068885	0.823476381	0.11129827	0.251356975	0.137454286	-0.13043653	0.110764729	-1.450766237
328	2020/6/26T15:14:56.7	26.6959	35.5142	10	3.8	HL	KARP	27.16106	35.5471	524	43.63339349	60	60	60	0.021513281	0.000692128	-10555702.01	-10555711.21	-10555701.97	-10555711.17	1	0.712685817	1.083178201	-1.837875402	0.188301972	0.437251359	0.291833907	0.142414076	-0.121445062	0.10801017	0.369943148	0.129602928	0.421782735	0.787885498	0.134451257	-0.178695094	0.099378435	0.259783331	0.105570952	0.492676633	0.251356975	0.137454286	-0.13043653	0.110764729	0.132252692
334	2020/6/26T22:15:15.2	26.6986	35.5353	10	3.8	HL	KARP	27.16106	35.5471	524	43.25737709	60	60	60	0.012900589	0.000356161	-10530483.79	-10530492.99	-10530479.74	-10530488.94	1	0.187584182	0.555283669	-2.364552569	0.129087642	0.339877136	0.291833907	0.142414076	-0.121445062	0.10801017	-0.095944156	0.113071482	0.328691877	0.787885498	0.134451257	-0.178695094	0.099378435	-0.251579756	-0.022631246	0.36171418	0.251356975	0.137454286	-0.13043653	0.110764729	-0.266222277
337	2020/6/28T11:18:35.0	26.6757	35.5289	8	4.4	HL	KARP	27.16106	35.5471	524	44.87885031	60	60	60	0.047368951	0.001213891	-10397081.81	-10397091.01	-10397083.28	-10397092.48	1	0.255808955	0.714606661	-1.279992349	-0.007932511	0.176900345	0.291833907	0.142414076	-0.121445062	0.10801017	0.109300769	0.062978717	0.171382307	0.787885498	0.134451257	-0.178695094	0.099378435	-0.042163999	0.645813932	0.181209306	0.251356975	0.137454286	-0.13043653	0.110764729	0.149892765
345	2020/6/30T0:44:37.5	26.6876	35.5499	10	4	HL	KARP	27.16106	35.5471	524	44.20305161	60	60	60	0.033586353	0.000685547	-10262321.01	-10262330.21	-10262320.6	-10262329.8	1	0.747917669	1.149507052	-1.45099282	0.370806135	0.233531595	0.291833907	0.142414076	-0.121445062	0.10801017	0.222670838	0.405467884	0.226241941	0.787885498	0.134451257	-0.178695094	0.099378435	0.050247225	0.491696097	0.240011341	0.251356975	0.137454286	-0.13043653	0.110764729	0.133010129
349	2020/7/3T6:16:34.0	26.6904	35.4776	13	3.6	HL	KARP	27.16106	35.5471	524	45.44575181	60	60	60	0.011653578	0.000217559	-9983204.17	-9983213.372	-9983202.94	-9983212.142	1	0.595187085	0.951775264	-2.30961171	0.271766073	0.379248753	0.291833907	0.142414076	-0.121445062	0.10801017	0.168980315	0.23216107	0.366422585	0.787885498	0.134451257	-0.178695094	0.099378435	0.025822251	-0.04866766	0.411831544	0.251356975	0.137454286	-0.13043653	0.110764729	-0.185245004
355	2020/7/8T9:34:32.9	26.6757	35.5746	7	3.7	HL	KARP	27.16106	35.5471	524	44.7459055	60	60	60	0.005990941	0.000195762	-9539326.18	-9539335.382	-9539325.05	-9539334.252	1	-0.310335906	0.054771213	-3.035597429	0.326844075	0.310905317	0.291833907	0.142414076	-0.121445062	0.10801017	-0.791620677	0.312696946	0.300856041	0.787885498	0.134451257	-0.178695094	0.099378435	-0.951717676	0.057875351	0.32679788	0.251356975	0.137454286	-0.13043653	0.110764729	-1.017773734
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HL	KARP	27.16106	35.5471	524	190.4951897	60	59.99	60	0.011694603	0.001277858	-3293662.04	-3293671.242	-3293661.99	-3293671.192	1	0.016074915	0.646664899	-0.299612755	-0.273046508	0.11201441	0.291833907	0.142414076	-0.121445062	0.10801017	0.134680726	-0.229920928	0.108296396	0.787885498	0.134451257	-0.178695094	0.099378435	0.182793884	1.498907075	0.118139703	0.251356975	0.137454286	-0.13043653	0.110764729	0.277179216
441	2020/9/20T6:31:4.3	26.3846	35.0693	13	4.3	HL	KARP	27.16106	35.5471	524	89.32706265	60	60	60	0.007328116	0.000411208	-3156720.6	-3156729.802	-3156720.67	-3156729.872	1	-0.201443497	0.431301477	-1.795577913	-0.245863559	0.244243473	0.291833907	0.142414076	-0.121445062	0.10801017	-0.110020635	-0.228255593	0.23659249	0.787885498	0.134451257	-0.178695094	0.099378435	-0.034234873	0.235616257	0.251546784	0.251356975	0.137454286	-0.13043653	0.110764729	0.044504875
446	2020/9/24T18:52:14.0	25.9195	35.2927	16	4.1	HL	KARP	27.16106	35.5471	524	117.4043727	60	60	60	0.00445159	0.000117546	-2766639.61	-2766648.812	-2766639.87	-2766649.072	1	0.280263004	0.934541032	-1.618198715	0.541387096	0.169266907	0.291833907	0.142414076	-0.121445062	0.10801017	-0.415564789	0.576252118	0.163985278	0.787885498	0.134451257	-0.178695094	0.099378435	-0.335503029	0.782007589	0.173513417	0.251356975	0.137454286	-0.13043653	0.110764729	-0.324507258
467	2020/10/5T20:50:25.6	25.3217	34.3085	11	3.7	HL	KARP	27.16106	35.5471	524	217.3810381	60	60	60	0.000243578	3.11E-06	-1809128.21	-1809137.412	-1809151.45	-1809160.652	1	-0.260830036	0.358177115	-2.854553113	-0.645361412	0.209641842	0.291833907	0.142414076	-0.121445062	0.10801017	0.230090679	-0.596115667	0.203130762	0.787885498	0.134451257	-0.178695094	0.099378435	0.260500839	-1.02370929	0.214761473	0.251356975	0.137454286	-0.13043653	0.110764729	0.244855223
469	2020/10/7T18:32:0.2	25.0845	34.3039	12	3.6	HL	KARP	27.16106	35.5471	524	234.8915522	60	60	60	0.000192892	2.68E-06	-1644649.88	-1644659.082	-1644652.31	-1644661.512	1	-0.054178633	0.54156572	-2.837225828	-0.219246221	0.244506912	0.291833907	0.142414076	-0.121445062	0.10801017	0.010626891	-0.216609509	0.236845861	0.787885498	0.134451257	-0.178695094	0.099378435	0.064383287	-0.732283705	0.251839672	0.251356975	0.137454286	-0.13043653	0.110764729	-0.029243077
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HL	KARP	27.16106	35.5471	524	82.0969051	60	60	60	0.062077364	0.001824239	-1277543.25	-1277552.452	-1277543.37	-1277552.572	1	0.148027251	0.774688698	-0.35462159	-0.868885145	0.104558228	0.291833907	0.142414076	-0.121445062	0.10801017	0.862471699	-0.718689592	0.101010256	0.787885498	0.134451257	-0.178695094	0.099378435	0.799586347	0.762958612	0.111240824	0.251356975	0.137454286	-0.13043653	0.110764729	0.958118844
477	2020/10/12T0:44:26.5	26.3168	35.6003	27	4.4	HL	KARP	27.16106	35.5471	524	81.5419358	60	60	60	0.01220103	0.000358809	-1276721.15	-1276730.352	-1276731.14	-1276740.342	1	-0.078800298	0.547221323	-1.523525032	-0.138118991	0.145103528	0.291833907	0.142414076	-0.121445062	0.10801017	-0.095122003	-0.023105317	0.140510509	0.787885498	0.134451257	-0.178695094	0.099378435	-0.123465303	0.567691467	0.149660425	0.251356975	0.137454286	-0.13043653	0.110764729	-0.015517453
478	2020/10/12T1:11:58.5	26.3113	35.6314	22	4.1	HL	KARP	27.16106	35.5471	524	80.78211179	60	60	60	0.006524027	0.000117167	-1275068.53	-1275077.732	-1275066.66	-1275075.862	1	-0.076373683	0.50748371	-2.012018461	-0.036606783	0.192228846	0.291833907	0.142414076	-0.121445062	0.10801017	-0.194207597	0.029956555	0.186266417	0.787885498	0.134451257	-0.178695094	0.099378435	-0.216264788	0.226734311	0.196779682	0.251356975	0.137454286	-0.13043653	0.110764729	-0.163053727
479	2020/10/12T1:35:10.4	26.2628	35.6378	7	3.5	HL	KARP	27.16106	35.5471	524	82.36880711	60	60	60	0.004010425	9.63E-05	-1273674.56	-1273683.762	-1273673.48	-1273682.682	1	0.765499509	1.273102723	-2.231803942	0.367288474	0.257091476	0.291833907	0.142414076	-0.121445062	0.10801017	0.243770338	0.347954141	0.248993711	0.787885498	0.134451257	-0.178695094	0.099378435	0.231356639	-0.251132265	0.265565785	0.251356975	0.137454286	-0.13043653	0.110764729	0.095027369
480	2020/10/12T2:38:53.6	26.2921	35.6122	19	4.1	HL	KARP	27.16106	35.5471	524	81.46665677	60	60	60	0.00653921	0.00014202	-1269850.16	-1269859.362	-1269850.15	-1269859.352	1	-0.058396297	0.527400267	-1.992987122	-0.088105118	0.179097305	0.291833907	0.142414076	-0.121445062	0.10801017	-0.124731876	-0.02074638	0.173537804	0.787885498	0.134451257	-0.178695094	0.099378435	-0.145645296	0.168972904	0.183411771	0.251356975	0.137454286	-0.13043653	0.110764729	-0.086260981
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HL	KARP	27.16106	35.5471	524	79.72443333	60	60	60	0.063403968	0.002191129	-1264296.86	-1264306.062	-1264295.98	-1264305.182	1	-0.004773583	0.532792442	-0.470526688	-0.610439738	0.103953817	0.291833907	0.142414076	-0.121445062	0.10801017	0.451225458	-0.500548741	0.100412146	0.787885498	0.134451257	-0.178695094	0.099378435	0.33954924	1.103181701	0.110680821	0.251356975	0.137454286	-0.13043653	0.110764729	0.501990657
482	2020/10/12T4:30:22.2	26.2729	35.6039	12	3.5	HL	KARP	27.16106	35.5471	524	81.71815171	60	60	60	0.003429637	0.000110737	-1263162.7	-1263171.902	-1263161.67	-1263170.872	1	0.59429155	1.100091445	-2.404011345	0.553644421	0.24470551	0.291833907	0.142414076	-0.121445062	0.10801017	-0.113793568	0.53217786	0.237034031	0.787885498	0.134451257	-0.178695094	0.099378435	-0.125878357	-0.072329012	0.252046865	0.251356975	0.137454286	-0.13043653	0.110764729	-0.255983287
483	2020/10/12T4:38:36.9	26.2766	35.6003	18	3.7	HL	KARP	27.16106	35.5471	524	82.49647898	60	60	60	0.008595624	0.000239184	-1262668.89	-1262678.092	-1262668.87	-1262678.072	1	1.099943337	1.634823816	-1.529959843	0.526859813	0.224974311	0.291833907	0.142414076	-0.121445062	0.10801017	0.418642827	0.536386966	0.217962546	0.787885498	0.134451257	-0.178695094	0.099378435	0.404644907	0.20866413	0.23089966	0.251356975	0.137454286	-0.13043653	0.110764729	0.337075073
484	2020/10/12T5:0:33.6	26.282	35.5966	18	3.9	HL	KARP	27.16106	35.5471	524	81.99412196	60	60	60	0.006120467	0.000183858	-1261352.82	-1261362.022	-1261350.85	-1261360.052	1	0.318147843	0.878569049	-1.957811026	0.434264213	0.175177603	0.291833907	0.142414076	-0.121445062	0.10801017	-0.270557066	0.484726214	0.169740699	0.787885498	0.134451257	-0.178695094	0.099378435	-0.299949108	0.395730794	0.179449218	0.251356975	0.137454286	-0.13043653	0.110764729	-0.277842775
485	2020/10/12T8:53:19.0	26.2747	35.6277	6	3.9	HL	KARP	27.16106	35.5471	524	81.09050144	60	60	60	0.007093053	0.000214204	-1247386.34	-1247395.542	-1247386.37	-1247395.572	1	0.445033701	1.0029214	-1.832312652	0.644603314	0.178875538	0.291833907	0.142414076	-0.121445062	0.10801017	-0.35401031	0.681503013	0.173326785	0.787885498	0.134451257	-0.178695094	0.099378435	-0.372373556	0.605344914	0.183182499	0.251356975	0.137454286	-0.13043653	0.110764729	-0.36195852
486	2020/10/12T13:53:46.0	26.5924	35.3156	5	3.5	HL	KARP	27.16106	35.5471	524	57.93688326	60	60	60	0.007666542	0.000174154	-1229368.1	-1229377.302	-1229367.44	-1229376.642	1	0.790361056	1.207033098	-2.258032987	-0.094606709	0.271418281	0.291833907	0.142414076	-0.121445062	0.10801017	0.730527068	-0.13661147	0.262821765	0.787885498	0.134451257	-0.178695094	0.099378435	0.649852625	-0.751042885	0.281460946	0.251356975	0.137454286	-0.13043653	0.110764729	0.568708944
487	2020/10/14T1:52:19.0	26.2958	35.6305	12	3.7	HL	KARP	27.16106	35.5471	524	79.94884746	60	60	60	0.006045012	0.000148309	-1099846.07	-1099855.272	-1099845.36	-1099854.562	1	0.68970937	1.217393222	-1.944164331	0.5224955	0.244695363	0.291833907	0.142414076	-0.121445062	0.10801017	0.012773173	0.527676951	0.237026916	0.787885498	0.134451257	-0.178695094	0.099378435	-0.004075672	0.217716891	0.252035043	0.251356975	0.137454286	-0.13043653	0.110764729	-0.086182176
489	2020/10/14T10:58:31.2	26.2953	35.652	11	4	HL	KARP	27.16106	35.5471	524	80.14405322	60	60	60	0.005169735	0.00012038	-1067073.02	-1067082.222	-1067072.73	-1067081.932	1	-0.108397616	0.460242599	-2.214540619	0.124378135	0.244447871	0.291833907	0.142414076	-0.121445062	0.10801017	-0.387216448	0.158177458	0.236788935	0.787885498	0.134451257	-0.178695094	0.099378435	-0.391726801	0.234923556	0.251772462	0.251356975	0.137454286	-0.13043653	0.110764729	-0.373765129
490	2020/10/14T15:10:5.6	26.2766	35.6497	11	3.5	HL	KARP	27.16106	35.5471	524	81.76875578	60	60	60	0.002111324	4.52E-05	-1051979.93	-1051989.132	-1051980.13	-1051989.332	1	0.110303494	0.616244611	-2.887921103	-0.117394608	0.312231291	0.291833907	0.142414076	-0.121445062	0.10801017	0.073257405	-0.136361831	0.302122119	0.787885498	0.134451257	-0.178695094	0.099378435	0.058814499	-0.716403689	0.328394259	0.251356975	0.137454286	-0.13043653	0.110764729	-0.095818368
491	2020/10/14T22:22:49.9	26.3617	35.6195	12	4	HL	KARP	27.16106	35.5471	524	73.96229434	60	60	60	0.015014607	0.000220612	-1026015.08	-1026024.282	-1026015.1	-1026024.302	1	0.811269528	1.360663212	-1.305427589	0.483845668	0.168438225	0.291833907	0.142414076	-0.121445062	0.10801017	0.172983163	0.546429163	0.163203881	0.787885498	0.134451257	-0.178695094	0.099378435	0.120442107	0.610530238	0.172686224	0.251356975	0.137454286	-0.13043653	0.110764729	0.159741218
504	2020/10/24T2:6:45.5	26.2793	35.5957	18	3.8	HL	KARP	27.16106	35.5471	524	82.2258247	60	60	60	0.005467859	0.000118426	-234981.98	-234991.1816	-234980.79	-234989.9916	1	0.426051545	0.97365065	-2.025348617	0.101932649	0.197341108	0.291833907	0.142414076	-0.121445062	0.10801017	0.169678199	0.123600246	0.191220601	0.787885498	0.134451257	-0.178695094	0.099378435	0.156258461	-0.110331504	0.20203096	0.251356975	0.137454286	-0.13043653	0.110764729	0.160681933
507	2020/10/26T19:23:32.9	26.3095	35.6387	11	3.5	HL	KARP	27.16106	35.5471	524	78.68697809	60	60	60	0.003928202	7.40E-05	26.82	17.618394	28.62	19.418394	1	0.66015067	1.157183603	-2.343022565	0.401745465	0.244447871	0.291833907	0.142414076	-0.121445062	0.10801017	0.103964508	0.379789557	0.236788935	0.787885498	0.134451257	-0.178695094	0.099378435	0.083602104	-0.240317021	0.251772462	0.251356975	0.137454286	-0.13043653	0.110764729	-0.027006499
127	2020/4/11T10:22:55.6	26.1795	35.2176	21	4.8	HA	KARY	24.437	38.0321	220	349.6821298	60	60	60	0.00016413	5.67E-06	-17139568.07	-17139577.27	-17139572.81	-17139582.01	1	-1.480865494	-0.822222619	-2.355495055	-0.225334057	0.110173683	-1.442653416	0.233673183	-0.121445062	0.10801017	0.324515189	-0.112820926	0.106491447	-0.974773694	0.223763457	-0.178695094	0.099378435	0.359465557	1.008544521	0.116456224	-1.362584294	0.226542871	-0.13043653	0.110764729	0.325600739
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HA	KARY	24.437	38.0321	220	414.6907689	60	60	60	0.000215047	5.94E-05	-15316250.28	-15316259.48	-15316253.41	-15316262.61	1	-2.604235811	-2.377045011	-2.522368884	-0.930147423	0.106111378	-1.442653416	0.233673183	-0.121445062	0.10801017	-0.094041762	-1.180843283	0.102497743	-0.974773694	0.223763457	-0.178695094	0.099378435	-0.127334479	1.292843971	0.112683034	-1.362584294	0.226542871	-0.13043653	0.110764729	-0.125572539
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HA	KARY	24.437	38.0321	220	411.0657658	60	60	60	3.93E-05	4.82E-06	-15302254.94	-15302264.14	-15302260.27	-15302269.47	1	-2.262406152	-1.685200992	-3.19166752	-0.245896595	0.11412002	-1.442653416	0.233673183	-0.121445062	0.10801017	-0.436462931	-0.194919121	0.110326472	-0.974773694	0.223763457	-0.178695094	0.099378435	-0.421414622	0.940341723	0.12013804	-1.362584294	0.226542871	-0.13043653	0.110764729	-0.442368928
190	2020/5/18T4:18:23.7	25.6998	34.4962	14	4.6	HA	KARY	24.437	38.0321	220	408.6723226	60	60	60	2.62E-05	2.28E-06	-13964617.48	-13964626.68	-13964630.59	-13964639.79	1	-2.263259026	-1.709586493	-3.487527635	-0.515807616	0.110764242	-1.442653416	0.233673183	-0.121445062	0.10801017	-0.167404784	-0.461402119	0.107071669	-0.974773694	0.223763457	-0.178695094	0.099378435	-0.179317125	0.400549135	0.117004469	-1.362584294	0.226542871	-0.13043653	0.110764729	-0.198436455
196	2020/5/18T23:22:37.2	25.5762	34.3066	7	5.2	HA	KARY	24.437	38.0321	220	425.9562088	60	60	60	5.35E-05	6.26E-06	-13895975.77	-13895984.97	-13895969.3	-13895978.5	1	-2.565803764	-2.05349512	-3.049825483	-0.826509415	0.104603435	-1.442653416	0.233673183	-0.121445062	0.10801017	-0.159247723	-0.81379422	0.101050847	-0.974773694	0.223763457	-0.178695094	0.099378435	-0.170833651	0.823476381	0.11129827	-1.362584294	0.226542871	-0.13043653	0.110764729	-0.183661549
436	2020/9/18T16:28:18.6	25.2933	34.9338	52	5.3	HA	KARY	24.437	38.0321	220	356.1152601	60	60	60	0.000213734	1.88E-05	-3293636.46	-3293645.662	-3293647.3	-3293656.502	1	-2.062937783	-1.506327861	-2.415789003	-0.273046508	0.11201441	-1.442653416	0.233673183	-0.121445062	0.10801017	-0.20984465	-0.229920928	0.108296396	-0.974773694	0.223763457	-0.178695094	0.099378435	-0.207539684	1.498907075	0.118139703	-1.362584294	0.226542871	-0.13043653	0.110764729	-0.225055763
476	2020/10/12T0:30:41.2	26.293	35.6314	21	5.1	HA	KARY	24.437	38.0321	220	314.3716349	60	60	60	0.000131709	8.40E-06	-1277503.18	-1277512.382	-1277509.16	-1277518.362	1	-2.679726238	-1.996548498	-3.160607576	-0.868885145	0.104558228	-1.442653416	0.233673183	-0.121445062	0.10801017	-0.230794467	-0.718689592	0.101010256	-0.974773694	0.223763457	-0.178695094	0.099378435	-0.208991657	0.762958612	0.111240824	-1.362584294	0.226542871	-0.13043653	0.110764729	-0.233925873
481	2020/10/12T4:11:27.9	26.2926	35.6319	8	5.2	HA	KARY	24.437	38.0321	220	313.6961351	60	60	60	0.000178678	1.27E-05	-1264256.82	-1264266.022	-1264258.82	-1264268.022	1	-2.540409069	-1.90035601	-2.943465879	-0.610439738	0.103953817	-1.442653416	0.233673183	-0.121445062	0.10801017	-0.349922705	-0.500548741	0.100412146	-0.974773694	0.223763457	-0.178695094	0.099378435	-0.33094002	1.103181701	0.110680821	-1.362584294	0.226542871	-0.13043653	0.110764729	-0.357007265
150	2020/5/2T12:51:9.2	25.6915	34.4366	9	6	HT	KAVA	24.513666	40.99666	157	735.5135603	60	60	60	9.16E-05	3.03E-05	-15316204.09	-15316213.29	-15316235.21	-15316244.41	1	-0.79764989	-1.348833573	-0.694002121	-0.930147423	0.106111378	0.948231241	0.355522845	-0.121445062	0.10801017	-0.678340499	-1.180843283	0.102497743	0.628132394	0.339799487	-0.178695094	0.099378435	-0.702029129	1.292843971	0.112683034	0.946892592	0.343847502	-0.13043653	0.110764729	-0.606682663
157	2020/5/2T16:44:31.3	25.6375	34.4577	5	4.8	HT	KAVA	24.513666	40.99666	157	732.4985404	60	60	60	7.48E-05	2.71E-06	-15302206.87	-15302216.07	-15302217.51	-15302226.71	1	1.208106814	0.849855429	0.145988498	-0.245896595	0.11412002	0.948231241	0.355522845	-0.121445062	0.10801017	0.643165377	-0.194919121	0.110326472	0.628132394	0.339799487	-0.178695094	0.099378435	0.510735711	0.940341723	0.12013804	0.946892592	0.343847502	-0.13043653	0.110764729	0.585810203
316	2020/6/19T7:43:22.0	25.5606	34.3295	8	4.6	HT	KAVA	24.513666	40.99666	157	745.760823	60	60	60	8.46E-05	2.33E-06	-11187490.94	-11187500.14	-11187491.89	-11187501.09	1	1.879892103	1.469832511	0.504610738	-0.098974396	0.138576471	0.948231241	0.355522845	-0.121445062	0.10801017	1.168028468	-0.085283974	0.13413432	0.628132394	0.339799487	-0.178695094	0.099378435	1.021077646	0.783643284	0.143382198	0.946892592	0.343847502	-0.13043653	0.110764729	1.101130882
